# wx wy wz  dvx dvy dvz  mag  devMax devMin  nfaces  mat  pNy nPar created weld
-12.33059 7.39812 -20.80163  0.012909 -0.007978 0.000000  0.015175  31.72 31.72  2  rooms  0.894 1 1 1
-12.44764 7.74482 -13.80055  -0.104141 0.000000 0.000000  0.104141  0.00 0.00  5  rooms::mirUV  0.000 1 1 0
12.35653 3.50197 -18.50720  0.013028 0.000000 0.008053  0.015316  31.72 31.72  2  rooms::mirUV  0.000 1 1 1
-2.46870 4.93740 -51.90553  0.000000 0.000000 0.000000  0.000000  0.00 0.00  4  rooms::mirUV  0.000 1 1 0
-11.45149 6.31158 -37.12346  0.000000 -0.000000 -0.092964  0.092964  0.00 0.00  7  rooms  0.000 1 1 0
-12.32165 2.48220 -21.15000  0.021848 0.013503 0.000000  0.025684  31.72 31.72  2  rooms::mirUV  0.894 1 1 1
17.85952 15.33294 -72.54578  -0.038553 0.000000 0.000000  0.038553  0.00 0.00  8  rooms::mirUV  0.000 1 1 0
12.32165 2.48220 -21.62900  -0.021848 0.013502 0.000000  0.025683  31.72 31.72  2  rooms::mirUV  0.894 1 1 1
-12.41911 3.33299 -13.99040  -0.075612 0.000000 0.000000  0.075612  0.00 0.00  5  rooms::mirUV  0.000 1 1 0
-12.47470 10.74632 -9.52252  -0.131200 0.000000 0.000000  0.131200  0.00 0.00  5  rooms::mirUV  0.000 1 1 0
-4.72525 -0.01273 -27.53179  0.000000 -0.012732 0.000000  0.012732  0.00 0.00  6  floor::mirUV  1.000 1 1 0
-13.67787 6.25733 -22.06401  -0.100024 0.000000 0.000000  0.100024  0.00 0.00  5  rooms::mirUV  0.000 1 1 0
-12.37411 0.20492 -20.38667  -0.030612 0.000000 0.000000  0.030612  0.00 0.00  4  rooms::mirUV  0.000 1 1 0
-7.58872 10.81262 -5.48102  0.000000 0.000000 0.073553  0.073553  0.00 0.00  6  rooms::mirUV  0.000 1 1 0
-13.67787 6.25733 -22.77761  -0.100024 0.000000 0.000004  0.100024  0.00 0.00  6  rooms::mirUV  0.000 1 1 0
33.39013 9.32995 -75.98814  0.000000 0.000000 -0.075615  0.075615  0.00 0.00  7  rooms  0.000 1 1 0
29.08678 12.25912 -49.27398  0.000000 0.000000 0.100025  0.100025  0.00 0.00  5  rooms::mirUV  0.000 1 1 0
12.42323 10.68002 -30.49110  0.079730 0.000001 0.000000  0.079730  0.00 0.00  7  rooms  0.000 1 1 0
-12.44529 9.26968 -6.49119  -0.101789 0.000000 -0.000001  0.101789  0.00 0.00  6  rooms::mirUV  0.000 1 1 0
17.79805 18.26211 -57.96804  -0.100023 0.000000 0.000000  0.100023  0.00 0.00  4  rooms::mirUV  0.000 1 1 0
-12.44352 12.25912 -15.28141  -0.100024 0.000002 0.000000  0.100024  0.00 0.00  4  rooms::mirUV  0.000 1 1 0
-3.68859 -0.01979 -22.51122  0.000000 -0.019790 0.000000  0.019790  0.00 0.00  6  floor::mirUV  1.000 1 1 0
30.45463 13.67850 -49.35604  0.000000 0.000000 0.017963  0.017963  0.00 0.00  5  rooms::mirUV  0.000 1 1 0
13.61640 3.33359 -21.52398  0.038553 0.000000 0.000000  0.038553  0.00 0.00  7  rooms  0.000 1 1 0
31.31530 6.25613 -49.27397  0.000000 0.000000 0.100025  0.100025  0.05 0.00  4  rooms::mirUV  0.000 1 1 0
-13.67787 6.25735 -23.41166  -0.100024 0.000019 0.000002  0.100024  0.00 0.00  5  rooms::mirUV  0.000 1 1 0
47.92931 15.26966 -49.27221  0.000000 0.000000 0.101788  0.101788  0.00 0.00  6  rooms::mirUV  0.000 1 1 0
-5.24358 -0.02273 -33.83011  0.000000 -0.022732 0.000000  0.022732  0.00 0.00  5  floor::mirUV  1.000 1 1 0
15.48473 0.25797 -61.86377  -0.044521 0.000006 -0.089569  0.100024  0.02 0.00  6  rooms  0.000 1 1 0
12.36139 2.47764 -23.41167  0.000000 0.000000 0.000000  0.000000  0.00 0.00  34  rooms::mirUV  0.894 1 1 0
-3.54393 -0.00420 -13.55374  0.000000 -0.004202 0.000000  0.004202  0.00 0.00  10  floor::mirUV  1.000 1 1 0
12.47439 7.44788 -22.06401  0.042890 0.085781 0.000000  0.095906  0.02 0.02  5  rooms  0.894 1 1 0
-7.52544 0.00000 -5.55457  0.000000 0.000000 0.000000  0.000000  0.00 0.00  4  rooms::mirUV  0.000 1 1 0
-13.61324 6.31769 -19.12467  -0.035387 0.007917 0.007757  0.037082  52.13 17.39  5  rooms::mirUV  0.000 2 1 0
-12.44529 3.26669 -8.49098  -0.101789 0.000000 0.000000  0.101789  0.00 0.00  5  rooms::mirUV  0.000 1 1 0
49.47814 7.74784 -50.59208  0.104141 0.000000 0.000000  0.104141  0.00 0.00  4  rooms  0.000 1 1 0
12.44529 9.26968 -22.05316  0.101789 0.000000 0.000000  0.101789  0.00 0.00  4  rooms  0.000 1 1 0
-13.59945 6.79496 -19.90302  -0.021605 0.006037 0.003281  0.022671  48.37 17.64  5  rooms::mirUV  0.894 2 1 0
-3.73546 4.80987 0.53142  -0.062083 0.000000 0.000000  0.062083  0.00 0.00  6  rooms::mirUV  0.000 1 1 0
10.98057 12.32930 -5.54599  0.004020 0.015933 0.008588  0.018541  62.41 62.41  9  rooms::mirUV  0.000 1 1 0
12.47470 4.74333 -29.56292  0.131200 0.000000 0.000000  0.131200  0.00 0.00  5  rooms  0.000 1 1 0
-12.41617 3.20642 -8.52895  -0.072671 0.000000 0.000000  0.072671  0.00 0.00  6  rooms::mirUV  0.000 1 1 0
-12.33471 6.16133 -18.52068  0.008791 0.000000 -0.005434  0.010335  31.71 31.71  2  rooms::mirUV  0.000 1 1 1
17.79393 13.74842 -58.11089  -0.104141 0.000000 0.000000  0.104141  0.00 0.00  6  rooms::mirUV  0.000 1 1 0
1.38141 4.99912 4.93740  0.000000 0.000000 0.000000  0.000000  0.00 0.00  2  rooms::mirUV  0.000 1 1 0
10.49198 8.79474 -37.02170  0.000000 0.000000 0.008801  0.008801  0.00 0.00  6  rooms  0.000 1 1 0
-8.84778 -0.02920 -16.18638  0.000000 -0.029202 0.000000  0.029202  0.00 0.00  5  floor::mirUV  1.000 1 1 0
17.79629 3.27272 -67.89437  -0.101788 0.000000 0.000000  0.101788  0.00 0.00  4  rooms::mirUV  0.000 1 1 0
17.85952 3.33600 -63.39484  -0.038553 0.000000 0.000000  0.038553  0.00 0.00  7  rooms::mirUV  0.000 1 1 0
-13.60044 6.79508 -22.87398  -0.022593 0.006159 -0.002340  0.023535  48.44 16.26  4  rooms::mirUV  0.894 2 1 0
13.86714 4.74687 -61.09442  -0.058414 -0.000074 -0.117477  0.131199  0.05 0.00  6  rooms  0.000 1 1 0
-2.41084 -0.03979 -32.58853  0.000000 -0.039790 0.000000  0.039790  0.00 0.00  6  floor::mirUV  1.000 1 1 0
9.81212 -0.02920 -27.53179  0.000000 -0.029202 0.000000  0.029202  0.00 0.00  5  floor::mirUV  1.000 1 1 0
2.46870 0.00000 -51.90553  0.000000 0.000000 0.000000  0.000000  0.00 0.00  3  rooms  0.000 1 1 0
5.05071 -0.00097 -28.67091  0.000000 -0.000967 0.000000  0.000967  0.00 0.00  6  floor::mirUV  1.000 1 1 0
-3.77296 -0.01038 -25.01849  0.000000 -0.010379 0.000000  0.010379  0.00 0.00  5  floor::mirUV  1.000 1 1 0
-13.61493 6.30977 -22.93191  -0.037083 0.000000 0.000000  0.037083  0.00 0.00  10  rooms::mirUV  0.000 1 1 0
-6.91670 6.31158 -37.06758  0.000000 0.000000 -0.037083  0.037083  0.00 0.00  5  rooms  0.000 1 1 0
-11.16219 -0.00773 -36.24095  0.000000 -0.007732 0.000000  0.007732  0.00 0.00  6  floor::mirUV  1.000 1 1 0
13.37927 2.87278 -23.47676  0.045521 -0.091043 0.000000  0.101788  0.00 0.00  4  rooms::mirUV  0.894 1 1 0
37.33999 1.80813 -75.97519  0.000000 0.000000 -0.062668  0.062668  0.00 0.00  7  rooms  0.000 1 1 0
12.32644 2.45845 -20.43662  -0.017058 0.009754 -0.000002  0.019650  29.76 29.76  3  rooms  0.000 1 1 0
45.57783 18.51525 -49.37400  0.000000 0.000000 0.000000  0.000000  0.00 0.00  2  rooms::mirUV  0.000 1 1 0
12.33411 4.89664 -24.68120  -0.009392 0.000000 0.005804  0.011041  31.72 31.72  2  rooms  0.000 1 1 1
12.38058 6.31037 -31.80500  0.037083 0.000000 0.000000  0.037083  0.00 0.00  10  rooms  0.000 1 1 0
-12.44529 3.26669 -12.49056  -0.101789 0.000000 0.000000  0.101789  0.00 0.00  6  rooms::mirUV  0.000 1 1 0
12.34792 4.42807 -24.68973  0.004417 0.000000 -0.002729  0.005193  31.73 31.73  2  rooms  0.000 1 1 1
12.33453 6.15838 -18.52079  -0.008965 0.000000 -0.005541  0.010539  31.72 31.72  2  rooms  0.000 1 1 1
48.54407 12.25912 -49.27398  0.000000 0.000000 0.100025  0.100025  0.00 0.00  5  rooms::mirUV  0.000 1 1 0
46.30018 1.74485 -49.26986  0.000000 0.000000 0.104141  0.104141  0.00 0.00  4  rooms::mirUV  0.000 1 1 0
-12.34350 0.00000 -28.00793  0.000000 0.000000 0.000000  0.000000  0.00 0.00  4  rooms::mirUV  0.000 1 1 0
12.33197 6.11487 -18.52238  -0.011532 0.000000 -0.007128  0.013557  31.72 31.72  2  rooms  0.000 1 1 1
40.47529 6.20189 -75.94313  0.000000 0.000000 -0.030609  0.030609  0.00 0.00  10  rooms  0.000 1 1 0
6.78893 6.67320 -37.01021  0.000000 0.000000 0.020290  0.020290  0.00 0.00  7  rooms  0.000 1 1 0
-12.32290 2.48143 -20.71712  0.020598 0.012730 0.000000  0.024215  31.72 31.72  2  rooms::mirUV  0.000 1 1 1
41.82777 6.20189 -49.34339  0.000000 0.000002 0.030613  0.030613  0.00 0.00  6  rooms::mirUV  0.000 1 1 0
-5.10134 -0.00097 -40.00788  0.000000 -0.000967 0.000000  0.000967  0.00 0.00  6  floor::mirUV  1.000 1 1 0
8.93457 0.00000 -5.55457  0.000000 0.000000 0.000000  0.000000  0.00 0.00  3  rooms::mirUV  0.000 1 1 0
12.33144 6.11777 -24.67955  -0.012058 0.000000 0.007452  0.014175  31.72 31.72  2  rooms  0.000 1 1 1
17.86099 13.81411 -73.09003  -0.037083 0.000000 0.000000  0.037083  0.00 0.00  7  rooms::mirUV  0.000 1 1 0
12.35628 4.85439 -18.50735  0.012779 0.000000 0.007898  0.015023  31.72 31.72  2  rooms::mirUV  0.000 1 1 1
21.58666 7.68455 -75.94254  0.000000 0.000000 -0.030022  0.030022  0.00 0.00  9  rooms  0.000 1 1 0
-12.47470 10.74632 -32.51620  -0.131200 0.000000 0.000000  0.131200  0.00 0.00  6  rooms::mirUV  0.000 1 1 0
12.34544 3.71245 -24.68820  0.001935 0.000000 -0.001196  0.002275  31.72 31.72  2  rooms  0.000 1 1 1
12.32472 5.59277 -24.67539  -0.018783 0.000000 0.011608  0.022080  31.72 31.72  2  rooms  0.000 1 1 1
-13.62531 3.06547 -23.46407  -0.047463 -0.020403 -0.006598  0.052082  40.72 24.31  5  rooms::mirUV  0.894 4 1 0
12.32472 5.42074 -24.67539  -0.018783 0.000000 0.011608  0.022080  31.72 31.72  2  rooms  0.000 1 1 1
12.32580 5.81031 -18.52619  -0.017695 0.000000 -0.010937  0.020802  31.72 31.72  2  rooms  0.000 1 1 1
12.34818 4.47017 -24.68989  0.004681 0.000000 -0.002893  0.005503  31.71 31.71  2  rooms  0.000 1 1 1
49.50520 4.74634 -65.46816  0.131199 0.000000 0.000000  0.131199  0.00 0.00  6  rooms  0.000 1 1 0
12.32472 5.81282 -24.67539  -0.018783 0.000000 0.011608  0.022080  31.72 31.72  2  rooms  0.000 1 1 1
6.00299 0.00021 -24.68700  0.000000 0.000210 0.000000  0.000210  0.00 0.00  6  floor::mirUV  1.000 1 1 0
42.55012 0.30738 -76.00549  0.000000 0.000000 -0.092964  0.092964  0.00 0.00  7  rooms  0.000 1 1 0
12.32760 4.26116 -24.67717  -0.015903 0.000000 0.009829  0.018695  31.72 31.72  2  rooms  0.000 1 1 1
12.32472 5.76925 -24.67539  -0.018783 0.000000 0.011608  0.022080  31.72 31.72  2  rooms  0.000 1 1 1
12.32580 5.11418 -18.52619  -0.017695 0.000000 -0.010937  0.020802  31.72 31.72  2  rooms  0.000 1 1 1
-12.44352 6.25613 -14.38910  -0.100024 0.000000 0.000000  0.100024  0.00 0.00  6  rooms::mirUV  0.000 1 1 0
4.89966 3.33419 -37.99277  -0.075553 0.000000 -0.002979  0.075612  0.00 0.00  5  rooms::mirUV  0.000 1 1 0
7.18430 -0.02273 -28.80351  0.000000 -0.022732 0.000000  0.022732  0.00 0.00  5  floor::mirUV  1.000 1 1 0
-13.67376 4.68065 -22.95361  -0.095906 0.000000 -0.000002  0.095906  0.00 0.00  5  rooms::mirUV  0.000 1 1 0
22.47807 12.20488 -75.94313  -0.000004 0.000000 -0.030609  0.030609  0.00 0.00  9  rooms  0.000 1 1 0
12.32165 2.48220 -21.83119  -0.021848 0.013502 0.000000  0.025683  31.72 31.72  2  rooms  0.000 1 1 1
-11.04165 -0.02214 -8.69349  0.000000 -0.022143 0.000000  0.022143  0.00 0.00  7  floor::mirUV  1.000 1 1 0
12.32472 5.07222 -24.67539  -0.018783 0.000000 0.011608  0.022080  31.72 31.72  2  rooms  0.000 1 1 1
-7.54593 -0.00450 -28.93611  0.000000 -0.004496 0.000000  0.004496  0.00 0.00  9  floor::mirUV  1.000 1 1 0
-8.55366 -0.01391 -51.67123  0.000000 -0.013908 0.000000  0.013908  0.00 0.00  8  floor::mirUV  1.000 1 1 0
3.13729 6.07476 3.22206  -0.009043 -0.004413 0.000000  0.010062  0.03 0.00  4  rooms  0.439 1 1 0
12.32580 5.89995 -18.52619  -0.017695 0.000000 -0.010937  0.020802  31.72 31.72  2  rooms::mirUV  0.000 1 1 1
-7.48566 -0.00744 -18.51525  0.000000 -0.007437 0.000000  0.007437  0.00 0.00  5  floor::mirUV  1.000 1 1 0
0.25314 -0.01038 -25.01849  0.000000 -0.010379 0.000000  0.010379  0.00 0.00  5  floor::mirUV  1.000 1 1 0
12.32472 5.02717 -24.67539  -0.018783 0.000000 0.011608  0.022080  31.72 31.72  2  rooms  0.000 1 1 1
12.32580 5.94084 -18.52619  -0.017695 0.000000 -0.010937  0.020802  31.72 31.72  2  rooms  0.000 1 1 1
31.99154 15.33294 -49.33545  0.000000 0.000000 0.038551  0.038551  0.00 0.00  9  rooms::mirUV  0.000 1 1 0
12.32472 5.98708 -24.67539  -0.018783 0.000000 0.011608  0.022080  31.72 31.72  2  rooms  0.000 1 1 1
12.32580 5.07222 -18.52619  -0.017695 0.000000 -0.010937  0.020802  31.72 31.72  2  rooms::mirUV  0.000 1 1 1
12.47470 4.74333 -11.40840  0.131200 -0.000002 0.000000  0.131200  0.00 0.00  5  rooms  0.000 1 1 0
12.32580 5.02865 -18.52619  -0.017695 0.000000 -0.010937  0.020802  31.72 31.72  2  rooms::mirUV  0.000 1 1 1
2.46870 4.93740 -47.51090  0.000000 0.000000 0.000000  0.000000  0.00 0.00  2  rooms  0.000 1 1 0
7.47360 -0.02273 -33.83011  0.000000 -0.022732 0.000000  0.022732  0.00 0.00  5  floor::mirUV  1.000 1 1 0
-11.39423 0.30738 -5.51749  0.000000 0.000000 0.037083  0.037083  0.00 0.00  8  rooms::mirUV  0.000 1 1 0
-3.70064 -0.01979 -7.42780  0.000000 -0.019790 0.000000  0.019790  0.00 0.00  6  floor::mirUV  1.000 1 1 0
17.13639 1.74544 -57.43624  0.053566 -0.000005 0.089310  0.104142  0.02 0.00  6  rooms::mirUV  0.000 1 1 0
17.79393 1.74491 -64.83772  -0.104141 0.000062 0.000008  0.104141  0.03 0.00  5  rooms::mirUV  0.000 1 1 0
12.32580 5.59499 -18.52619  -0.017695 0.000000 -0.010937  0.020802  31.72 31.72  2  rooms::mirUV  0.000 1 1 1
12.32472 5.72330 -24.67539  -0.018783 0.000000 0.011608  0.022080  31.72 31.72  2  rooms  0.000 1 1 1
4.76141 -0.01008 -28.67091  0.000000 -0.010084 0.000000  0.010084  0.00 0.00  7  floor::mirUV  1.000 1 1 0
-12.44529 3.26669 -11.63622  -0.101789 0.000000 0.000000  0.101789  0.00 0.00  6  rooms::mirUV  0.000 1 1 0
12.61110 3.26913 -54.44375  0.090417 0.000036 0.046749  0.101788  0.02 0.00  6  rooms  0.000 1 1 0
0.01205 -0.03508 -24.68700  0.000000 -0.035085 0.000000  0.035085  0.00 0.00  5  floor::mirUV  1.000 1 1 0
-12.44764 1.74786 -36.35546  -0.104141 -0.000002 0.000000  0.104141  0.00 0.00  5  rooms::mirUV  0.000 1 1 0
2.47519 4.68185 -39.51959  0.006494 0.000000 0.000000  0.006494  0.00 0.00  10  rooms  0.000 1 1 0
11.07781 -0.01508 -27.63425  0.000000 -0.015085 0.000000  0.015085  0.00 0.00  6  floor::mirUV  1.000 1 1 0
49.47403 12.25911 -70.06834  0.100025 -0.000007 0.000000  0.100025  0.00 0.00  5  rooms  0.000 1 1 0
3.20986 5.91914 -0.26079  -0.011762 -0.005740 0.000000  0.013088  0.02 0.00  8  rooms  0.439 1 1 0
2.27824 0.00344 0.19226  0.000000 0.003445 0.000000  0.003445  0.00 0.00  7  floor::mirUV  1.000 1 1 0
4.86382 1.74545 -37.80776  -0.104061 -0.000001 -0.004101  0.104141  0.02 0.00  6  rooms::mirUV  0.000 1 1 0
38.86153 6.25613 -76.01254  0.000000 0.000000 -0.100021  0.100021  0.00 0.00  5  rooms  0.000 1 1 0
-3.54393 -0.01273 -12.42095  0.000000 -0.012732 0.000000  0.012732  0.00 0.00  4  floor::mirUV  1.000 1 1 0
1.36212 -0.00244 -23.64733  0.000000 -0.002437 0.000000  0.002437  0.00 0.00  7  floor::mirUV  1.000 1 1 0
49.47403 6.25613 -64.93687  0.100025 0.000000 0.000000  0.100025  0.00 0.00  5  rooms  0.000 1 1 0
12.54863 2.42458 -21.99892  0.058675 -0.117349 -0.000002  0.131200  0.00 0.00  5  rooms::mirUV  0.894 1 1 0
2.57049 3.26910 -37.99517  0.101789 0.000000 0.000000  0.101789  0.00 0.00  6  rooms  0.000 1 1 0
41.81240 15.26966 -49.27221  0.000000 0.000000 0.101788  0.101788  0.00 0.00  4  rooms::mirUV  0.000 1 1 0
17.81175 4.80963 -62.93161  -0.009041 0.000000 -0.018181  0.020305  0.03 0.00  5  rooms  0.000 1 1 0
12.32472 5.37523 -24.67539  -0.018783 0.000000 0.011608  0.022080  31.72 31.72  2  rooms  0.000 1 1 1
17.84158 13.81411 -68.49557  -0.056494 0.000000 0.000000  0.056494  0.00 0.00  7  rooms::mirUV  0.000 1 1 0
-2.46870 0.00000 4.93740  0.000000 0.000000 0.000000  0.000000  0.00 0.00  6  floor::mirUV  1.000 1 0 0
0.30859 7.87938 -5.23247  0.000000 0.010395 0.013513  0.017048  0.03 0.00  6  rooms::mirUV  0.610 1 1 0
12.38058 0.30979 -22.77942  0.037083 0.000000 0.000000  0.037083  0.00 0.00  8  rooms  0.000 1 1 0
12.32580 4.94015 -18.52619  -0.017695 0.000000 -0.010937  0.020802  31.72 31.72  2  rooms  0.000 1 1 1
12.32472 4.94152 -24.67539  -0.018783 0.000000 0.011608  0.022080  31.72 31.72  2  rooms  0.000 1 1 1
-13.20810 7.08760 -23.47676  -0.045521 0.091043 0.000000  0.101788  0.02 0.00  5  rooms  0.894 1 1 0
12.36617 1.68156 -19.90751  0.022671 0.000000 0.000000  0.022671  0.00 0.00  4  rooms  0.000 1 1 0
-12.37101 6.18366 -18.51350  -0.009624 -0.000148 0.010693  0.014387  15.44 15.44  34  rooms::mirUV  0.000 1 1 0
34.48134 9.26666 -76.01431  0.000000 0.000000 -0.101791  0.101791  0.00 0.00  6  rooms  0.000 1 1 0
3.36312 -0.02273 -13.68664  0.000000 -0.022732 0.000000  0.022732  0.00 0.00  6  floor::mirUV  1.000 1 1 0
9.97894 1.74545 -45.40817  0.104141 0.000000 0.000000  0.104141  0.00 0.00  6  rooms  0.000 1 1 0
-12.34350 0.00000 -28.93611  0.000000 0.000000 0.000000  0.000000  0.00 0.00  4  floor::mirUV  1.000 1 1 0
-12.40823 1.80813 -29.57497  -0.064730 0.000002 0.000002  0.064730  0.00 0.00  6  rooms::mirUV  0.000 1 1 0
49.42432 1.80813 -55.02380  0.050320 0.000000 0.000000  0.050320  0.00 0.00  7  rooms  0.000 1 1 0
3.68493 5.00142 -1.09689  0.011550 0.002305 -0.000508  0.011788  14.93 11.55  5  rooms  0.439 3 1 0
12.32472 4.89796 -24.67539  -0.018783 0.000000 0.011608  0.022080  31.72 31.72  2  rooms  0.000 1 1 1
9.25762 0.00256 -41.65931  0.000000 0.002563 0.000000  0.002563  0.00 0.00  6  floor::mirUV  1.000 1 1 0
49.38049 3.20039 -68.59110  0.006493 0.000000 0.000000  0.006493  0.00 0.00  5  rooms  0.000 1 1 0
12.32957 6.07421 -18.52386  -0.013930 0.000000 -0.008610  0.016376  31.72 31.72  2  rooms::mirUV  0.000 1 1 1
3.60421 0.00000 -5.55457  0.000000 0.000000 0.000000  0.000000  0.00 0.00  3  floor::mirUV  1.000 1 1 0
-13.62502 3.06503 -23.64077  -0.047167 -0.020845 -0.007303  0.052082  40.27 25.09  4  rooms::mirUV  0.894 2 1 0
12.32940 6.07136 -18.52396  -0.014098 0.000000 -0.008713  0.016573  31.72 31.72  2  rooms  0.000 1 1 1
8.04437 1.74786 -5.45043  0.000000 0.000000 0.104141  0.104141  0.00 0.00  5  rooms::mirUV  0.000 1 1 0
12.35441 9.20338 -17.63559  0.010906 0.000000 0.000000  0.010906  0.00 0.00  9  rooms  0.000 1 1 0
9.71568 -0.02273 -13.68664  0.000000 -0.022732 0.000000  0.022732  0.00 0.00  6  floor::mirUV  1.000 1 1 0
12.32599 6.03064 -24.67618  -0.017513 0.000000 0.010824  0.020588  31.72 31.72  2  rooms  0.000 1 1 1
1.36695 -0.00038 -57.99131  0.000000 -0.000379 0.000000  0.000379  0.00 0.00  6  floor::mirUV  1.000 1 1 0
37.32462 18.20787 -49.34339  0.000000 0.000000 0.030613  0.030613  0.00 0.00  6  rooms::mirUV  0.000 1 1 0
12.32580 4.98509 -18.52619  -0.017695 0.000000 -0.010937  0.020802  31.72 31.72  2  rooms::mirUV  0.000 1 1 1
2.57284 1.74545 -41.57994  0.104141 -0.000001 0.000000  0.104141  0.00 0.00  5  rooms  0.000 1 1 0
12.33126 6.11487 -24.67944  -0.012240 0.000000 0.007565  0.014389  31.72 31.72  2  rooms  0.000 1 1 1
12.32580 5.37523 -18.52619  -0.017695 0.000000 -0.010937  0.020802  31.72 31.72  2  rooms  0.000 1 1 1
34.83483 15.26966 -76.01431  0.000000 0.000000 -0.101791  0.101791  0.00 0.00  4  rooms  0.000 1 1 0
12.32472 5.37717 -24.67539  -0.018783 0.000000 0.011608  0.022080  31.72 31.72  2  rooms  0.000 1 1 1
-4.95125 4.23705 -43.58798  -0.013845 0.000000 0.000000  0.013845  0.00 0.00  4  rooms  0.000 1 1 0
12.28323 -0.01979 -33.96873  0.000000 -0.019790 0.000000  0.019790  0.00 0.00  7  floor::mirUV  1.000 1 1 0
12.32580 5.68212 -18.52619  -0.017695 0.000000 -0.010937  0.020802  31.72 31.72  2  rooms::mirUV  0.000 1 1 1
-12.34350 0.20492 -37.03050  0.000000 0.000000 0.000000  0.000000  0.00 0.00  3  rooms::mirUV  0.000 1 1 0
-1.69964 -0.00038 -15.05358  0.000000 -0.000379 0.000000  0.000379  0.00 0.00  8  floor::mirUV  1.000 1 1 0
2.93279 10.74638 -5.42337  0.000000 0.000000 0.131200  0.131200  0.00 0.00  5  rooms::mirUV  0.000 1 1 0
11.12603 -0.02214 -23.77992  0.000000 -0.022143 0.000000  0.022143  0.00 0.00  6  floor::mirUV  1.000 1 1 0
12.32580 5.29004 -18.52619  -0.017695 0.000000 -0.010937  0.020802  31.72 31.72  2  rooms::mirUV  0.000 1 1 1
12.32581 6.02785 -24.67607  -0.017688 0.000000 0.010933  0.020794  31.72 31.72  2  rooms  0.000 1 1 1
-1.30668 -0.00214 -42.78281  0.000000 -0.002143 0.000000  0.002143  0.00 0.00  8  floor::mirUV  1.000 1 1 0
12.44764 7.74482 -34.87280  0.104141 0.000000 0.000000  0.104141  0.00 0.00  5  rooms  0.000 1 1 0
12.32580 5.02717 -18.52619  -0.017695 0.000000 -0.010937  0.020802  31.72 31.72  2  rooms  0.000 1 1 1
-4.95070 1.23435 -49.37400  -0.013301 0.000000 0.000000  0.013301  0.00 0.00  5  rooms  0.000 1 1 0
12.32472 5.02865 -24.67539  -0.018783 0.000000 0.011608  0.022080  31.72 31.72  2  rooms  0.000 1 1 1
17.91629 4.09372 -58.04661  0.018211 0.000000 -0.032158  0.036957  60.48 60.48  2  rooms::mirUV  0.000 1 1 1
12.32580 5.98708 -18.52619  -0.017695 0.000000 -0.010937  0.020802  31.72 31.72  2  rooms::mirUV  0.000 1 1 1
-12.41762 3.27022 -24.72081  -0.056230 -0.000082 -0.042749  0.070635  26.19 26.19  3  rooms  0.000 1 1 0
-8.67902 0.00168 -11.02869  0.000000 0.001680 0.000000  0.001680  0.00 0.00  9  floor::mirUV  1.000 1 1 0
12.32472 5.15769 -24.67539  -0.018783 0.000000 0.011608  0.022080  31.72 31.72  2  rooms  0.000 1 1 1
-12.36931 2.45275 -20.48732  -0.025814 -0.015954 0.000000  0.030346  31.72 31.72  3  rooms::mirUV  0.894 1 1 1
-11.54551 7.68214 -37.04846  0.000000 0.000000 -0.017963  0.017963  0.00 0.00  9  rooms  0.000 1 1 0
12.32472 5.89995 -24.67539  -0.018783 0.000000 0.011608  0.022080  31.72 31.72  2  rooms  0.000 1 1 1
-2.50931 4.80963 -55.03774  -0.040612 0.000000 0.000000  0.040612  0.00 0.00  10  rooms::mirUV  0.000 1 1 0
9.43241 9.33598 -5.47602  -0.000001 0.000000 0.078553  0.078553  0.00 0.00  7  rooms::mirUV  0.000 1 1 0
-1.16082 9.33423 -5.51602  0.000000 0.000000 0.038553  0.038553  0.00 0.00  8  rooms::mirUV  0.000 1 1 0
-11.98187 -0.00391 -9.79464  0.000000 -0.003908 0.000000  0.003908  0.00 0.00  8  floor::mirUV  1.000 1 1 0
-12.32871 6.07421 -24.67786  0.014786 0.000000 0.009138  0.017382  31.72 31.72  2  rooms  0.000 1 1 1
12.32580 5.55143 -18.52619  -0.017695 0.000000 -0.010937  0.020802  31.72 31.72  2  rooms::mirUV  0.000 1 1 1
12.44352 0.25917 -9.97184  0.100024 0.000000 -0.000002  0.100024  0.02 0.00  4  rooms  0.000 1 1 0
42.55012 1.68156 -76.00549  0.000000 0.000000 -0.092964  0.092964  0.00 0.00  5  rooms  0.000 1 1 0
12.32472 5.85638 -24.67539  -0.018783 0.000000 0.011608  0.022080  31.72 31.72  2  rooms  0.000 1 1 1
28.94846 4.74634 -76.04372  0.000000 0.000000 -0.131203  0.131203  0.00 0.00  5  rooms  0.000 1 1 0
8.88996 1.68036 -57.38785  -0.072836 0.000000 -0.044430  0.085318  0.02 0.00  6  rooms::mirUV  0.000 1 1 0
11.81191 1.80813 -5.48985  0.000000 0.000000 0.064730  0.064730  0.00 0.00  7  rooms::mirUV  0.000 1 1 0
